id,saleprice
1137,163133.81584892023
53,169013.7955796054
2354,266047.20251962973
1475,201703.60738053397
1761,426309.1376595123
842,136906.67678321683
2739,188809.9747901024
2509,164869.03247960538
1007,211349.6323711756
2610,179923.46724755582
1952,95848.02861747768
2719,160521.040370091
2921,73020.0295431136
1966,146995.14676999248
292,136243.35874471426
1204,186697.48678596
1829,246159.9084718959
2419,203097.66382574558
391,163879.47708283094
798,124194.23706567101
481,212597.83992500824
193,194884.64861158
555,125761.75263013452
899,59987.90665109345
2357,185401.54249217847
328,144935.18123411038
1356,107868.55537439733
1154,114799.70618051631
1730,196231.9845837818
2249,156862.19077570623
1119,296266.02016032295
2856,138652.37669907112
1394,135094.18858937157
2587,119553.25256686649
61,270099.7581836565
2661,190683.74085158526
2711,124591.02976694822
1147,181209.45656075556
757,125461.05434357544
2623,84494.4649210676
2378,155500.3754656964
1413,137617.21824940288
1722,237187.2764932058
1112,210139.85553977801
1623,187765.25611899674
1201,204170.20893330174
1513,116899.77841547213
957,248242.1424099501
1171,236427.12797817236
1145,207399.32605638923
2726,208352.78392990472
703,158444.06898858704
760,107879.33122266982
1964,152958.29628493616
2512,181007.91785581462
159,139629.60420841607
1281,178399.3740154706
468,200474.6924148213
290,122869.91760241051
665,97330.388073879
1463,253380.4219006282
1792,212497.0380706433
923,159695.43193037852
500,265594.2693588624
1408,148909.33780808508
331,66336.99048208102
170,170795.5723883912
2192,97775.50013387704
2571,286082.8258446796
2314,169787.90490847258
2647,82615.18785221352
422,387023.05162962666
2457,317264.3909254956
1838,193913.34954033684
2805,258325.5051381957
1645,173202.746177239
1711,312992.6214966099
2825,247626.9568091512
322,335321.92795173253
2103,273805.8947974976
342,117805.51133642066
600,120099.82289679398
488,162043.3848293863
1725,310466.525519008
2246,284809.30617190583
2847,152396.04586028328
806,236224.64440720846
530,233938.65975026123
963,197929.18179925074
2678,106845.47662674976
171,85618.72051716478
2401,401945.97112056887
805,238161.73922198077
2259,269298.08167479315
1748,217677.22407739764
1361,133523.37692776026
1677,116354.25791029348
1406,170181.66720023705
2322,256791.8445162991
688,148770.62372824454
143,137760.1283930565
804,217426.2976786642
1214,158637.87745648515
2828,151637.14424927704
1999,219427.3965820014
2467,202148.01900109538
2665,180447.8011644507
1538,335694.2663524507
398,114869.74048967942
2822,156935.87812398505
2157,143061.7134181268
1856,181850.34336166436
1269,110774.70105901433
2570,108982.06084567441
2320,248374.44911068975
1517,120942.70911657321
2304,111244.15993445904
1312,97869.77999928388
2012,140765.69290806103
506,224941.27849317488
2865,188762.8164819059
2367,105486.6542963533
554,87865.29488776218
238,140350.8620270955
1954,102509.00893826582
2488,134815.71231161625
2291,90138.77091299223
1969,91828.758281642
2725,169537.6667482442
1482,150494.72553494223
2763,212780.85964260882
503,250753.2147249725
1584,257678.2090952403
1531,169920.2916348796
2210,178110.70060769626
459,329023.0720626316
556,115415.64324033397
1347,131032.48508761919
1290,68694.01330791654
1388,105580.39786918077
1571,235334.1570269379
2754,238154.81442486297
765,150346.88322763497
2494,115957.98847570244
2870,203007.31906714998
7,243244.71241711618
1114,219293.3959753291
2418,282325.7414284992
291,148865.7971224577
18,371351.94324007083
39,382053.10657936695
1001,276060.79373790434
2442,234043.77908976047
616,129899.99856919367
2680,54070.862810373015
1414,131932.50689009356
289,155134.8107371282
40,271854.1885766559
860,143537.877912942
409,100995.62069363476
673,155580.9424163466
2427,188317.51180634953
2036,194677.89883835558
2564,144510.14042522275
642,174711.03962248843
1008,175102.16579949428
1908,155781.15573820556
2519,205826.81051088404
1369,75424.02313046576
2855,157886.08739915193
712,87274.14637289334
1943,116162.95804683302
1958,124058.45771145486
107,172406.59752165587
2295,209129.27352868978
704,106829.73967060333
676,132519.34833369148
259,173257.5298857559
93,253697.62934401687
106,242695.56654403472
2315,179566.45285457605
1050,100166.96367438241
1095,219500.4631670515
2709,164123.1586079903
758,157328.78418227014
1496,164168.87783241266
2370,118878.10527412524
2458,287473.1457099311
2733,151452.8621743089
161,273983.4092923899
726,146146.46106933913
845,226813.41292890534
947,243701.34989334323
2232,101300.99111049096
2563,129498.91978687336
2299,133306.18763684406
211,91053.73542167942
605,152985.65593505552
1478,210028.87019790692
2247,273386.68431603286
2274,213453.97377563728
2869,209146.5418366307
967,214394.5257000192
2656,117877.00655291617
667,206620.01373876948
1042,115573.25371711528
2023,157918.15948858057
2447,347599.8210048042
2055,132345.26308574734
2275,303356.8467867116
2204,175891.44968169194
1563,263859.11184169137
483,246860.9356214473
796,132791.98358766024
1526,143912.9770490933
2042,163237.9186044208
442,351629.60977662855
1693,334517.54347548104
1468,230457.0155581896
1430,207674.74565570455
2605,189147.1229556974
1529,197417.8591129335
335,124404.64526477667
1287,110512.16847678747
31,106676.72081695251
1785,307584.98806376
82,150984.89651326492
2620,143518.73199392282
252,180768.2447061138
721,77037.47653300091
2165,210374.50501036076
2316,206885.45272976704
775,136692.39373213996
1558,76851.3357029
17,224176.7261466019
1022,236521.2792683299
925,132676.91573229918
438,293333.8165044086
1270,144994.588899085
1272,113310.86995527295
215,154743.40474984248
266,228013.5376791847
2402,308196.53704607295
1250,130582.33353568375
1984,121512.03364084124
1279,146068.64460885103
377,234397.22972441092
1252,157659.76167992767
2156,252426.86778735876
499,314090.20562281995
1374,129012.1411255766
2898,212842.11233764837
401,110160.84269882615
2721,183910.1719706476
2078,249073.59627513896
2589,130382.23589101675
1946,251132.28655842325
1334,105859.10382440459
2781,224740.91367932368
431,383976.41771619045
576,194334.19901544918
1474,208280.23222155176
2254,131350.17495300632
2155,284636.71521684737
885,115856.9743182025
643,134984.7923602571
1944,112515.14510511507
480,212723.07658514185
2845,105407.36135853612
2387,338715.1230426914
2407,225132.6464743432
2527,171428.71360993982
2514,141022.22960293223
629,171855.49486663734
80,201644.70923547194
1876,133588.2545386431
1546,106275.04350836748
2518,179688.32747202402
2347,155736.13960024528
783,212720.40699344128
1322,44644.68904034613
194,79986.30091424551
1770,276201.63627839636
2143,150861.69591868293
1229,215290.46827935457
511,269168.1926819798
46,249364.04027636634
1348,169513.9977441121
2465,200929.60639965592
387,232897.27807607854
873,230823.14021725865
1918,113569.31683739394
2764,249746.49447916055
2184,132601.7352541561
934,143241.30562865984
1920,122465.41408153201
2631,130013.1974662482
1768,466253.36671520455
2040,102910.72061128121
1749,232622.25971873265
834,248327.84830384311
1457,223583.11896326713
79,101019.64871003602
2302,126907.53664625669
1817,141487.97853451726
2755,252741.30140661076
359,182912.90469001065
2059,107470.120309156
2092,240897.8326654533
2516,224953.31193884404
150,101212.88213364853
1656,144238.33377557993
83,85486.70763680107
2411,213489.15549626233
795,85328.90358181253
2312,216461.00520656887
2917,117244.07593101042
1624,185410.4812706483
2215,270484.58925971435
1211,160875.64865244477
1485,163225.72877594907
1024,194013.21475610038
570,179969.9739618396
2874,148537.36323614322
700,163346.16492573987
2756,230963.42753424426
2022,173790.82460296847
583,219327.54843019813
2392,372580.25406919443
2424,175057.52235410857
212,101861.95203273959
736,127812.74935395503
1610,188866.2845614443
890,135828.44870370626
467,186419.1001225208
578,230211.6785224869
1747,203008.24497601105
1149,153319.3160661768
2758,256199.05845769518
857,130136.38766046088
2219,259133.50964476482
733,93861.32800174026
2909,108410.76350593103
1798,254463.41530669158
235,134537.923599152
2366,110553.82212610739
1027,116180.03758653096
1195,156864.70318393924
1303,46110.70450381609
148,191355.04505477333
608,147202.49015764726
2515,212776.29266189312
821,278300.614321085
2500,254828.29552847784
745,92419.27044877408
741,122959.41787980314
1611,145782.1841941905
2532,129086.04825785925
1081,216729.80126055572
1692,407765.01140577067
2520,203443.3048283714
276,120700.49792898077
1992,131160.04149944359
663,33158.3117143173
418,104831.34763258678
1733,214213.10485377253
2359,145182.21422206875
253,193725.72236446044
1518,185681.97601950783
2035,153160.57256551748
2919,73446.80451937366
1540,233008.96542379973
2120,137513.5691754901
1674,169548.8076074844
256,134120.95445727743
2361,93805.04826442171
978,74590.41649051427
2280,123586.04100992228
2095,239859.60725643364
1709,338566.6505019039
2801,247067.979069423
1246,117226.51417507837
2373,100302.10022824499
1055,310268.9026526043
2017,127985.25467438866
1099,294445.50607651315
1344,72596.72129290002
835,193930.12965946688
1117,223528.39029283274
2043,79475.04718030302
2085,102200.73001079033
410,142559.48870005793
2650,104443.55079068459
2867,157091.03765688487
1668,107151.3303947986
1161,155307.34673752775
2122,186782.9610791806
2539,132194.70805167506
1047,115512.43464195964
1445,136731.04164921655
541,123656.33967707491
569,209896.70509659455
1276,119090.10054619028
918,143322.53313815792
326,173957.82098882337
1936,128532.3781360383
895,105937.99768435309
257,135729.57360725116
1241,168232.09981761218
1545,108361.36686867726
1189,181244.4679311386
270,141368.85900815224
2066,213615.60354373482
693,102041.26439822261
1259,162353.4214639246
2916,161632.5396148958
2321,305304.15602217405
1977,87820.88794254116
1895,154885.35396834416
1240,176640.14640004645
85,147027.07165091598
1823,111624.56131258664
825,288281.57763978495
110,234848.7357537937
697,119213.66790231096
2297,104182.97291863547
1231,127266.42816249712
1355,134398.72470209724
968,332463.9707466675
584,214105.8123640696
1315,133202.30636404152
1606,139003.91334185924
206,96251.93355966374
1685,377375.1040826908
2016,134621.82536530663
869,205756.4348463077
2135,121555.88858442826
2346,180984.3272808309
2430,235444.3126214459
2198,75395.73900418926
2652,130370.40142060228
27,116972.74923292082
241,180762.4223907524
906,111284.15819377272
1506,112778.78967834466
2098,354715.0908802566
1435,226385.57845449474
2213,151022.65859360612
1274,136774.66345898673
743,17600.808263604384
1737,229724.32620811774
2797,273027.8679375482
2185,62954.6145503897
58,188885.63591551414
830,214198.98545304567
808,120408.30991281738
680,158677.76586286695
1153,103987.31012151348
1291,155059.96133436714
1818,151977.15095765563
2161,199509.87350478466
1883,114828.31748923144
350,320162.33101109177
2473,150995.9482843747
295,179434.33282264552
293,211309.35963531665
859,135784.8467950756
288,73226.89699878986
1578,154019.05838414325
102,195745.37665475474
2831,166830.68752362923
1030,155490.98801258722
2551,138417.1074729095
1286,143674.4311314535
958,318578.5526924463
776,127026.79997423745
72,223759.87688350945
2263,277684.0623269545
1866,138866.9170567286
2876,58135.40367157616
2146,239391.56283292652
103,193802.67718772747
1500,136266.36452858022
492,165429.79805214566
167,134834.7286239356
2597,120684.31657040113
2685,102605.4364006094
1035,149883.7754452128
1220,58293.27200559297
2602,163088.83137463487
2159,219707.9018008792
695,166017.89879529946
1109,244661.2205080607
640,177155.70541619748
1652,151028.9869006601
2090,199308.53541879228
1188,179904.88174012324
2345,207967.62484148957
1059,378113.3670746912
2751,223608.9058583039
128,198900.82325126638
1523,212698.1221925044
2925,167306.18684276263
2145,263835.79434870504
1121,234099.58680956662
566,271251.6501023142
565,222460.63103748433
1331,149371.17081901242
2928,117061.66531745822
156,126354.50253069279
797,154039.5631544736
327,75937.5607181963
2859,142775.7224209471
1453,125422.13169081125
1762,307870.3288394217
1868,213794.87593222308
1760,177781.97730322604
1113,232536.56979070895
1812,196243.47458222203
117,146158.9920298471
1142,213656.85183785454
2342,403741.14648417395
927,143014.51451018537
2478,177840.04140785008
655,80702.18102941384
2064,130077.12093526035
369,288485.52491489495
2239,112921.09679275984
2732,208663.80984844588
1653,160056.33914302842
959,231283.8657033972
2395,351329.67381198326
1412,104069.00233579088
271,260470.4769024622
1484,155879.7241120953
1497,159030.66771949784
552,153618.33502638948
2,112883.36330543326
1855,288486.7801067227
4,264062.78252712754
2292,153346.3718309608
134,135625.45198720688
646,103422.1385490167
42,320898.4235063791
532,221597.20361227897
713,115767.74143668238
2561,133630.92721752246
2360,144171.61430562616
1333,116220.73495763622
1407,213026.4827476006
2892,295158.3293386983
574,225342.4677071208
1227,197965.64137497416
2591,221733.6180106584
1476,221964.80899329658
1125,263096.31552628544
1446,139576.86391140355
408,118199.824806872
1101,279392.89340276446
2251,201262.7413030456
373,189405.91420951195
2554,136390.4720890917
2382,279980.6199879002
1985,84575.90906845723
519,236485.57846530472
1093,184213.17541592987
864,254250.4752925228
2889,136407.38176778244
2308,181884.73534693642
986,155695.85849506574
1302,140927.0624291831
585,147936.88768329145
2708,148914.8727125284
147,121891.09175480611
1441,227501.94262059487
383,181323.91336321898
285,182192.96500272347
181,105206.40311471168
358,181251.1138095287
780,188232.0187430628
258,187170.94280548985
1865,204352.86291029793
692,109619.33893272677
2902,319919.6031106955
508,232025.84356978326
2638,139823.25232086296
36,147773.69541199188
611,165453.76868402335
2281,155264.5272047925
1678,133617.79068889486
1696,420671.85903646005
1557,68692.07903178997
2180,153086.56780884173
1726,252529.21013397828
951,150969.2083665968
267,233091.75487194728
2706,127971.6682923816
2221,220969.86577971638
1357,172611.18597832476
2901,299194.7151784991
347,183225.49777350287
2164,214907.44307033293
1586,296035.1316177999
360,158503.9927170211
1769,237616.26884779177
2617,171654.27761338695
1879,149071.09314746884
991,216418.18129462525
1535,119589.63994699104
1191,135719.37758115306
1579,231280.95110356587
1882,134796.2671703209
1510,130310.32652725541
2196,213885.16791840288
1845,174228.54492121135
2336,415697.32430392347
942,92964.51684045383
861,124424.88805300574
2555,103413.53845358848
1392,160407.87638083842
2099,275829.3903924227
1543,126174.58548070051
948,257655.53077380668
1239,173750.9888679154
22,185581.36815992513
2796,233503.23044928059
2747,186511.69162836956
92,265061.6158084142
210,159383.00306594744
1858,200991.69441494351
2228,153294.7037060522
447,257368.72966061212
827,244421.4514988423
1649,223527.04152332107
682,129504.53116467461
2698,100635.18910049947
494,174374.93672722243
214,113799.84092584747
2441,254073.36701319128
2679,102821.6384069175
1336,119270.42934133846
465,188862.21573056403
1524,140861.08082333388
2543,109088.77699590276
631,138914.52016243583
2452,304623.147894837
228,174623.39807946282
126,153212.59585969063
1092,245263.9793449844
1122,212787.84604837873
932,206084.49510867262
1980,79416.01673287175
2171,135062.46691072496
551,137112.78035540317
2768,164403.19098807097
2056,111050.87735513684
1159,345448.2370202631
2645,142710.40097789434
1174,192253.7354104058
2266,209436.45039262343
2462,323748.2014011926
1219,147228.51169696357
2922,179036.13679332664
118,149088.94703467278
474,166019.46713400708
2576,151010.18936676934
872,284459.1498097021
1077,236108.74387790757
1536,140570.00564476996
1150,134363.75628410254
2341,341004.5952425444
1931,144880.71173015368
2785,135632.9910017444
2538,126802.34731433504
597,201739.49344740764
464,222431.96756970166
233,220444.9937406843
2169,137534.7516008642
2123,170760.59196162055
1867,159105.74718523567
137,245690.9665563835
515,236668.706868877
933,116727.80633567841
2784,158660.52378323217
972,153508.92279704037
599,160750.6237665751
2614,133415.56005665794
2582,144270.754611685
1409,176707.79247371774
175,114809.61270800773
352,248183.52175055363
976,102321.30401212814
2134,189316.92785111014
984,112448.4787743708
2396,348685.7153359322
1673,129180.53027774095
404,104894.28191665218
607,171061.43587427717
814,162267.679190679
868,192264.1337500349
2271,190676.67790431372
1633,264644.3690971564
337,202247.75119159403
2765,183086.19244392976
1746,258435.33457272017
368,352034.9852734759
2806,212704.53702204023
1662,172724.53023226804
1234,216725.31016216613
1373,138586.68693569786
1672,102578.4800204329
1939,124158.333651465
